"supplier_id","supplier_name","country","latitude","longitude","supply_date","bulan","tanggal","total_supplied_value"
"13","Smith, Clark and Ray ","Portugal","40.0332629","-7.8896263","2023-02-15 00:00:00+00","2","15","1190240"
"13","Smith, Clark and Ray ","Portugal","40.0332629","-7.8896263","2023-02-16 00:00:00+00","2","16","1674520"
"13","Smith, Clark and Ray ","Portugal","40.0332629","-7.8896263","2023-02-17 00:00:00+00","2","17","1455070"
"13","Smith, Clark and Ray ","Portugal","40.0332629","-7.8896263","2023-02-18 00:00:00+00","2","18","1240330"
"13","Smith, Clark and Ray ","Portugal","40.0332629","-7.8896263","2023-02-19 00:00:00+00","2","19","1067640"
"13","Smith, Clark and Ray ","Portugal","40.0332629","-7.8896263","2023-02-20 00:00:00+00","2","20","486795"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-01 00:00:00+00","2","1","1208760"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-02 00:00:00+00","2","2","1485195"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-03 00:00:00+00","2","3","1493430"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-04 00:00:00+00","2","4","1431250"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-05 00:00:00+00","2","5","1083450"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-06 00:00:00+00","2","6","1133010"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-07 00:00:00+00","2","7","1916585"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-08 00:00:00+00","2","8","1487990"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-09 00:00:00+00","2","9","1783205"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-10 00:00:00+00","2","10","1386245"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-11 00:00:00+00","2","11","1309005"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-12 00:00:00+00","2","12","1451765"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-13 00:00:00+00","2","13","1689485"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-14 00:00:00+00","2","14","1005580"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-15 00:00:00+00","2","15","1179755"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-16 00:00:00+00","2","16","1092305"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-17 00:00:00+00","2","17","1404580"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-18 00:00:00+00","2","18","1324105"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-19 00:00:00+00","2","19","1436805"
"14","Pruitt-Stewart ","Taiwan*","23.9739374","120.9820179","2023-02-20 00:00:00+00","2","20","440320"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-01 00:00:00+00","2","1","1364240"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-02 00:00:00+00","2","2","2625450"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-03 00:00:00+00","2","3","2504800"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-04 00:00:00+00","2","4","2005960"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-05 00:00:00+00","2","5","1891945"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-06 00:00:00+00","2","6","2146795"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-07 00:00:00+00","2","7","2228415"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-08 00:00:00+00","2","8","2619980"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-09 00:00:00+00","2","9","2310365"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-10 00:00:00+00","2","10","2573825"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-11 00:00:00+00","2","11","1413155"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-12 00:00:00+00","2","12","2776725"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-13 00:00:00+00","2","13","2323080"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-14 00:00:00+00","2","14","1980905"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-15 00:00:00+00","2","15","2034165"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-16 00:00:00+00","2","16","2821640"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-17 00:00:00+00","2","17","2663570"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-18 00:00:00+00","2","18","3001220"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-19 00:00:00+00","2","19","2587230"
"15","Dorsey Group ","Tanzania","-6.5247123","35.7878438","2023-02-20 00:00:00+00","2","20","376230"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-01 00:00:00+00","2","1","1081425"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-02 00:00:00+00","2","2","2189740"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-03 00:00:00+00","2","3","2417560"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-04 00:00:00+00","2","4","2195455"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-05 00:00:00+00","2","5","1812465"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-06 00:00:00+00","2","6","1862945"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-07 00:00:00+00","2","7","1818220"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-08 00:00:00+00","2","8","2221860"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-09 00:00:00+00","2","9","2583180"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-10 00:00:00+00","2","10","2531390"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-11 00:00:00+00","2","11","1857705"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-12 00:00:00+00","2","12","2371375"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-13 00:00:00+00","2","13","1843510"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-14 00:00:00+00","2","14","1665660"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-15 00:00:00+00","2","15","1949045"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-16 00:00:00+00","2","16","1827285"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-17 00:00:00+00","2","17","1677335"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-18 00:00:00+00","2","18","2736435"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-19 00:00:00+00","2","19","2365800"
"16","Campbell-Huang ","Thailand","14.8971921","100.83273","2023-02-20 00:00:00+00","2","20","628245"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-01 00:00:00+00","2","1","1623975"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-02 00:00:00+00","2","2","1805355"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-03 00:00:00+00","2","3","2414000"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-04 00:00:00+00","2","4","2430200"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-05 00:00:00+00","2","5","2112395"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-06 00:00:00+00","2","6","2482940"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-07 00:00:00+00","2","7","2026625"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-08 00:00:00+00","2","8","2872775"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-09 00:00:00+00","2","9","1572085"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-10 00:00:00+00","2","10","2076270"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-11 00:00:00+00","2","11","2226370"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-12 00:00:00+00","2","12","2348230"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-13 00:00:00+00","2","13","2459595"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-14 00:00:00+00","2","14","2794960"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-15 00:00:00+00","2","15","2182855"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-16 00:00:00+00","2","16","2505100"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-17 00:00:00+00","2","17","2624755"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-18 00:00:00+00","2","18","2260830"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-19 00:00:00+00","2","19","2197015"
"17","Cook-Richardson ","Afghanistan","33.7680065","66.2385139","2023-02-20 00:00:00+00","2","20","611400"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-01 00:00:00+00","2","1","1823825"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-02 00:00:00+00","2","2","1563260"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-03 00:00:00+00","2","3","2226765"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-04 00:00:00+00","2","4","2521785"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-05 00:00:00+00","2","5","2268925"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-06 00:00:00+00","2","6","2078970"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-07 00:00:00+00","2","7","2096005"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-08 00:00:00+00","2","8","1574125"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-09 00:00:00+00","2","9","2390845"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-10 00:00:00+00","2","10","2248780"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-11 00:00:00+00","2","11","2708050"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-12 00:00:00+00","2","12","2093380"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-13 00:00:00+00","2","13","2736975"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-14 00:00:00+00","2","14","2273480"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-15 00:00:00+00","2","15","2434995"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-16 00:00:00+00","2","16","1565390"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-17 00:00:00+00","2","17","2103745"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-18 00:00:00+00","2","18","2254870"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-19 00:00:00+00","2","19","2590540"
"18","Carson and Sons ","China","35.000074","104.999927","2023-02-20 00:00:00+00","2","20","872370"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-01 00:00:00+00","2","1","985600"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-02 00:00:00+00","2","2","2179600"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-03 00:00:00+00","2","3","1534640"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-04 00:00:00+00","2","4","1359470"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-05 00:00:00+00","2","5","1346040"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-06 00:00:00+00","2","6","1570905"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-07 00:00:00+00","2","7","1562395"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-08 00:00:00+00","2","8","1789060"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-09 00:00:00+00","2","9","1745075"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-10 00:00:00+00","2","10","1996170"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-11 00:00:00+00","2","11","1591645"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-12 00:00:00+00","2","12","2291050"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-13 00:00:00+00","2","13","1819100"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-14 00:00:00+00","2","14","2044820"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-15 00:00:00+00","2","15","1601045"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-16 00:00:00+00","2","16","2054195"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-17 00:00:00+00","2","17","1634330"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-18 00:00:00+00","2","18","1922815"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-19 00:00:00+00","2","19","1879975"
"19","Woods, Suarez and Kennedy ","Colombia","2.8894434","-73.783892","2023-02-20 00:00:00+00","2","20","611595"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-01 00:00:00+00","2","1","756380"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-02 00:00:00+00","2","2","1027865"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-03 00:00:00+00","2","3","900675"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-04 00:00:00+00","2","4","1010750"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-05 00:00:00+00","2","5","1499475"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-06 00:00:00+00","2","6","825180"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-07 00:00:00+00","2","7","1056435"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-08 00:00:00+00","2","8","925900"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-09 00:00:00+00","2","9","1170060"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-10 00:00:00+00","2","10","1021100"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-11 00:00:00+00","2","11","1293785"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-12 00:00:00+00","2","12","1299950"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-13 00:00:00+00","2","13","1028285"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-14 00:00:00+00","2","14","1072175"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-15 00:00:00+00","2","15","989300"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-16 00:00:00+00","2","16","1487015"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-17 00:00:00+00","2","17","1286810"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-18 00:00:00+00","2","18","852795"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-19 00:00:00+00","2","19","873765"
"20","Williams-Huynh ","Czechia","49.8167003","15.4749544","2023-02-20 00:00:00+00","2","20","404770"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-01 00:00:00+00","2","1","1437760"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-02 00:00:00+00","2","2","1537665"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-03 00:00:00+00","2","3","1388320"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-04 00:00:00+00","2","4","1857395"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-05 00:00:00+00","2","5","2120690"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-06 00:00:00+00","2","6","1579375"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-07 00:00:00+00","2","7","1665220"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-08 00:00:00+00","2","8","1643230"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-09 00:00:00+00","2","9","1921150"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-10 00:00:00+00","2","10","1395815"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-11 00:00:00+00","2","11","1374340"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-12 00:00:00+00","2","12","1931830"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-13 00:00:00+00","2","13","1723245"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-14 00:00:00+00","2","14","1519085"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-15 00:00:00+00","2","15","1377965"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-16 00:00:00+00","2","16","1811225"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-17 00:00:00+00","2","17","1432940"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-18 00:00:00+00","2","18","1791295"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-19 00:00:00+00","2","19","1161315"
"21","Garrett-Lowe ","Denmark","55.670249","10.3333283","2023-02-20 00:00:00+00","2","20","591010"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-01 00:00:00+00","2","1","1560080"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-02 00:00:00+00","2","2","3148375"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-03 00:00:00+00","2","3","3212020"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-04 00:00:00+00","2","4","2636180"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-05 00:00:00+00","2","5","2218405"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-06 00:00:00+00","2","6","3184710"
"22","Ball Inc ","Georgia","32.3293809","-83.1137366","2023-02-07 00:00:00+00","2","7","2217875"
